name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
Sweet Misery,Just Be,Tiësto,5O71Sv4uv46dV9stV8Cujv,2009-07-22,0,453146,0.595,4.02e-05,0.599,0.147,0.0489,0.117,-9.652,0.0269,100.003,11,4,energetic
Heartbreak - Radio Edit,Heartbreak,M'Black,6fehhZGfpzXQLoRCUjE463,2010-03-29,41,221493,0.482,0.0812,0.831,0,0.121,0.46,-4.611,0.117,128.075,4,4,energetic
Tracking Treasure Down - Radio Edit,"50 Trance Tunes, Vol. 28",Various Artists,65UKBA32AVBzthOGP62D2U,2012-02-10,42,189066,0.561,0.00354,0.766,9.14e-05,0.141,0.287,-5.058,0.0478,135.075,8,4,energetic
Gypsy Woman,Basement Boys Anthology,Various Artists,2jBQYMPjY0UspZAVyYPRUG,2005-01-01,49,581226,0.774,0.000711,0.7,0.196,0.0719,0.22,-9.332,0.0375,119.98,0,4,energetic
Summerfish - Scandall Sunset On Ibiza Instrumental,Nervous Nitelife: Vegas,Starkillers,2rVoUSkbUS0dbKrHkZN2mi,2008,34,357160,0.673,0.0218,0.939,0.884,0.0821,0.0373,-5.344,0.0964,130.738,6,4,energetic
Deep At Night (Adam K & Soha Radio Mix),Nervous Rewind 2008,Various Artists,4ggVmEvo9FzExPonRRqqIS,2008-12-16,39,219146,0.722,0.00352,0.835,0.0157,0.679,0.283,-7.026,0.0517,128.033,11,4,energetic
Put `em Up,Put 'Em Up,Edun,0XJ2Ng4XAxKjzpst5drVdm,2007-03-27,34,211600,0.65,0.00441,0.867,0.000299,0.163,0.74,-3.786,0.0434,130.056,5,4,energetic
Another Place - Radio Edit,Another Place,Mischa Daniels,1PJaIi4b7JV4QhBy6Obqoy,2008,0,216573,0.671,0.0235,0.799,0.00404,0.352,0.312,-5.346,0.0519,127.965,6,4,energetic
Put Your Hands Up for Detroit - MC Mario Edit,Put Your Hands Up For Detroit,Fedde Le Grand,3KrwkQhiQc5ppjEXv1nDRZ,2006,0,393333,0.908,0.00146,0.928,0.853,0.0532,0.207,-5.972,0.173,128.024,1,4,energetic
Destination Calabria - Radio Edit,Destination Calabria,Alex Gaudino,4IES3nsUkICyjj3sfznczq,2007,0,180906,0.604,0.000299,0.972,0.000983,0.097,0.354,-5.626,0.0524,128.051,9,4,energetic
Hot - UK Radio Edit,Hot (Remixes),INNA,0aAGggDsfvfc8PQPkqZvH7,2009,0,152533,0.767,0.113,0.969,0.255,0.0896,0.496,-3.912,0.252,127.906,7,4,energetic
Satisfaction,Hypnotica,Benny Benassi,5JZnjM9ijpit0d5zjT8MM7,2003,0,285413,0.802,0.165,0.725,0.0984,0.0782,0.347,-3.392,0.102,129.984,11,4,energetic
I Found U - Radio Edit,Floorfillers Club Anthems,Various Artists,1OLNYVZejaOmBJ7ykGnyoG,2013-01-01,0,171430,0.649,0.0542,0.966,0.00249,0.461,0.257,-7.179,0.0731,129.969,4,4,energetic
Disconnected - Radio Edit Dub Mix,Disconnected,Mischa Daniels,1IwrN4aytawDocT6JbqXCv,2008-05-13,8,264373,0.656,0.0346,0.914,0.382,0.441,0.133,-5.443,0.061,127.97,8,4,energetic
Let Me Think About It,Singled Out,Ida Corr,4LjfIjS8iweFCPdKxLnEoV,2013-05-03,64,151983,0.762,0.00022,0.754,0.0665,0.146,0.715,-3.425,0.046,129.026,0,4,energetic
The World Is Mine,One More Love,David Guetta,1tmYcGyQJHestYnGel5y7c,2010-11-22,47,219946,0.683,0.000125,0.93,0.0123,0.0481,0.46,-4.036,0.0846,127.866,11,4,energetic
Walking On A Dream,Walking On A Dream,Empire of the Sun,0mBkoM8r7KAQzZij5swTUL,2009-02-23,64,198440,0.87,0.245,0.699,6.76e-06,0.0588,0.726,-5.541,0.0459,126.967,5,4,energetic
Summertime Magic,Summer Pack,Childish Gambino,4j3GWI86JvSaF0BLdmgcfF,2018-07-11,69,213600,0.76,0.0129,0.579,0.00351,0.106,0.125,-7.374,0.0569,100.01,0,4,energetic
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,2017-06-30,76,223413,0.893,0.0642,0.745,0,0.0943,0.872,-3.105,0.0571,101.018,11,4,energetic
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,3KkXRkHbMCARz0aVfEt68P,2018-12-14,87,158040,0.76,0.556,0.479,0,0.0703,0.913,-5.574,0.0466,89.911,2,4,energetic
Borderline,The Slow Rush,Tame Impala,5hM5arv9KDbCHS0k9uqwjr,2020-02-14,82,237800,0.621,0.0406,0.873,9.1e-06,0.0824,0.873,-3.067,0.0369,97.96,5,4,energetic
Baby I'm Yours - feat. Irfrane,By Your Side,Breakbot,7oGwQOTkMB9Sk3DIKJLd5F,2012-12-11,59,215786,0.831,0.705,0.794,3.4e-05,0.0978,0.735,-3.701,0.0752,118.075,2,4,energetic
Harvest Moon,Pacific Standard Time,Poolside,35U4PXL3W3XIkAjEUdhr36,2012-07-09,68,368783,0.782,0.288,0.622,0.53,0.58,0.921,-5.832,0.0411,106.022,2,4,energetic
Supalonely,STELLA & STEVE,BENEE,4nK5YrxbMGZstTLbvj6Gxw,2019-11-15,85,223480,0.863,0.305,0.631,3.04e-05,0.123,0.817,-4.689,0.0534,128.977,7,4,energetic
New Light,New Light,John Mayer,3bH4HzoZZFq8UpZmI2AMgV,2018-05-10,79,216014,0.828,0.325,0.689,0.0384,0.0808,0.853,-7.878,0.0326,123.931,7,4,energetic
Bossa Nova Baby,Bossa Nova Baby,Teddi Gold,7Fj3WLawd3Nms8utkoC3sb,2020-07-21,44,153373,0.735,0.153,0.731,0.000136,0.149,0.94,-5.526,0.0448,150.074,11,4,energetic
Honeypie,Honeypie,JAWNY,6JqYhSdTE4WbQrMXxPH5cD,2019-04-25,1,135521,0.742,0.0698,0.678,0,0.151,0.927,-4.605,0.192,115.05,5,4,energetic
Chemicals,Chemicals,SG Lewis,4xnaRQjBsHrJY5hmxBlMel,2020-04-24,72,254871,0.616,0.12,0.854,0,0.322,0.801,-4.749,0.368,113.982,11,4,energetic
Heat Waves,Heat Waves,Glass Animals,6CDzDgIUqeDY5g8ujExx2f,2020-06-29,83,238805,0.761,0.44,0.525,6.7e-06,0.0921,0.531,-6.9,0.0944,80.87,11,4,energetic
SUPERBLOOM,SUPERBLOOM,MisterWives,2HvtedoEeymVWrBPyAMNwZ,2020-07-24,77,213546,0.558,0.191,0.889,0.000387,0.328,0.716,-3.945,0.102,170.102,8,4,energetic
Juice,Cuz I Love You,Lizzo,0k664IuFwVP557Gnx7RhIl,2019-04-19,80,195144,0.767,0.00611,0.889,0,0.402,0.843,-2.988,0.0963,119.93,7,4,energetic
Doin' Time,Doin' Time,Lana Del Rey,0cLS7FslBJgsuWwJNRnPWB,2019-05-17,4,201996,0.621,0.336,0.692,0.000458,0.0877,0.446,-5.837,0.0435,144.968,7,4,energetic
Li Lo,Li Lo,DCS Lefty,1BNDOOshnJoEBT7e8nkvIK,2020-06-19,35,167790,0.738,0.554,0.536,0.00114,0.239,0.374,-8.506,0.0955,86.001,6,4,energetic
Pink Lemonade,Pink Lemonade,Johnny Stimson,3BYUbrFKwIPYGmFwQkx8qU,2020-08-07,53,166147,0.753,0.765,0.431,0,0.521,0.276,-9.024,0.223,85.021,7,4,energetic
Hold Up,Lemonade,Beyoncé,0rzNMzZsubFcXSEh7dnem7,2016-04-23,74,221093,0.524,0.745,0.397,0,0.521,0.552,-11.936,0.405,80.744,0,4,energetic
Feel It Still - Medasin Remix,Feel It Still (Medasin Remix),Portugal. The Man,4m6ObZmZ7wnyrKtmLvlyVE,2017-05-19,54,194434,0.568,0.553,0.463,0.00114,0.0858,0.148,-10.622,0.262,157.686,4,4,energetic
Electric Love,Dopamine,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,2015-10-16,88,218106,0.611,0.00543,0.797,0.00137,0.26,0.518,-7.627,0.0533,120.041,6,4,energetic
Tennis Court,Pure Heroine (Extended),Lorde,4ivBdCI1s9f6yDWFUvBtZo,2013-01-01,68,198907,0.758,0.0156,0.546,0.000194,0.237,0.404,-8.597,0.0635,90.019,0,4,energetic
Sunset Lover,Presence,Petit Biscuit,3WRQUvzRvBDr4AxMWhXc5E,2017-11-10,74,238906,0.785,0.669,0.525,0.439,0.114,0.251,-7.556,0.042,90.853,6,4,energetic
Put Your Records On,Put Your Records On,Ritt Momney,1fah1uAs7HeTYDlNftKr3K,2020-04-24,46,210463,0.399,0.058,0.492,0.00101,0.11,0.159,-10.777,0.0538,91.066,6,4,energetic
Moon (And It Went Like),Play Me Again,Kid Francescoli,24upABZ8A0sAepfu91sEYr,2017-03-03,72,390638,0.662,0.288,0.657,0.856,0.102,0.0584,-10.002,0.0345,117.986,7,4,energetic
You Make Me Feel Good - Original Mix,Panorama Pacifico,Satin Jackets,1wW0yMVo6dVxWZkmduKEWC,2016-04-08,57,427819,0.794,0.0915,0.595,0.406,0.0586,0.624,-6.035,0.0525,114.011,11,4,energetic
September,September,Campsite Dream,3jseE4aPONGUAQAe62AXX2,2018-09-28,51,185606,0.754,0.0078,0.442,1.9e-05,0.106,0.33,-8.801,0.0481,110.028,6,4,energetic
Paradise,Paradise,Bazzi,7njKgVl3AnLflRad38o7AG,2019-04-04,3,169038,0.844,0.0828,0.644,0,0.113,0.591,-6.273,0.0479,122.061,11,4,energetic
Milkshake - Remix,Milkshake (Remix),St Francis Hotel,7vHAxpb7WokhkMZVH0wDNR,2020-05-13,46,171063,0.705,0.126,0.713,0.00214,0.0742,0.53,-7.716,0.0636,99.953,11,4,energetic
Imagination,Imagination,Foster The People,2flxduIqEbsicdmPyj1WVW,2019-06-21,76,256266,0.744,0.115,0.642,3.95e-05,0.279,0.63,-4.6,0.031,94.988,2,4,energetic
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,2018-06-08,81,164640,0.769,0.66,0.479,0,0.0914,0.803,-5.339,0.0385,96.051,1,4,energetic
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,2019-03-29,90,194087,0.701,0.328,0.425,0.13,0.1,0.562,-10.965,0.375,135.128,7,4,energetic
Nevermind,Nevermind,Dennis Lloyd,63SevszngYpZOwf63o61K4,2017-06-30,79,156600,0.6,0.159,0.688,1.29e-05,0.409,0.0793,-8.339,0.201,99.977,5,4,energetic
Never Be Like You (feat. Kai),Skin,Flume,5WI2ltQIdwgzf1SNE76JyR,2016-05-27,69,234909,0.444,0.453,0.557,0,0.152,0.296,-5.476,0.0602,115.058,0,4,energetic
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),Lana Del Rey,6PUIzlqotEmPuBfjbwYWOB,2013-02-01,75,214912,0.572,0.0157,0.81,6.53e-06,0.13,0.11,-5.791,0.0558,126.052,1,4,energetic
Body,Body,Loud Luxury,21RzyxY3EFaxVy6K4RqaU9,2017-10-27,77,163216,0.752,0.0476,0.764,9.44e-05,0.0543,0.582,-4.399,0.038,121.958,1,4,energetic
Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Summer Feelings (feat. Charlie Puth),Lennon Stella,49dFIRQCQxPWgoH0m38XQ5,2020-04-23,77,160289,0.696,0.262,0.686,0,0.174,0.7,-6.113,0.0309,115.982,5,4,energetic
Cool Again,Lenses,Shoffy,0xM6mdl0XX2qOqUZmVUp97,2018-11-16,4,191935,0.774,0.443,0.45,3.28e-05,0.127,0.648,-6.86,0.0896,90.055,11,4,energetic
Oh Devil - Radio Version,Oh Devil (Radio Version),Electric Guest,6KwSdmAba8BxoxVXPw70LO,2017-06-16,56,217386,0.899,0.186,0.579,0.00668,0.217,0.709,-5.424,0.0719,96.989,7,4,energetic
4EVER,4EVER,Clairo,5mIOsPuQdXchVY0jB5NO9Q,2018-04-27,75,159595,0.75,0.049,0.585,0.00552,0.155,0.584,-7.576,0.0285,102.331,9,4,energetic
I Like It,Invasion of Privacy,Cardi B,58q2HKrzhC3ozto2nDdN4z,2018-04-06,84,253390,0.816,0.099,0.726,0,0.372,0.65,-3.998,0.129,136.048,5,4,energetic
My My My!,Bloom,Troye Sivan,4NiehSBQthimPzRsVeOgCT,2018-08-31,72,204726,0.701,0.00407,0.458,0.000151,0.045,0.482,-7.749,0.0836,102.967,1,4,energetic
Slow Hands,Flicker (Deluxe),Niall Horan,2cOUlop2ZakjOKe4WinesN,2017-10-20,78,188174,0.735,0.011,0.425,0,0.055,0.848,-6.648,0.0464,85.896,0,4,energetic
Girls Like You (feat. Cardi B),Red Pill Blues (Deluxe),Maroon 5,7fa9MBXhVfQ8P8Df9OEbD8,2018-06-15,79,235545,0.851,0.568,0.541,0,0.13,0.448,-6.825,0.0505,124.959,0,4,energetic
Talk (feat. Disclosure),Free Spirit,Khalid,6TqXcAFInzjp0bODyvrWEq,2019-04-05,78,197573,0.901,0.051,0.4,0,0.0599,0.346,-8.575,0.126,135.984,0,4,energetic
Are You Bored Yet? (feat. Clairo),Are You Bored Yet? (feat. Clairo),Wallows,1yY9uOKV3A9pPedzTfvbg1,2019-02-01,0,178000,0.681,0.156,0.683,2.55e-05,0.273,0.64,-6.449,0.0287,120.028,8,4,energetic
Sugar,V,Maroon 5,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,82,235493,0.748,0.0591,0.788,0,0.0863,0.884,-7.055,0.0334,120.076,1,4,energetic
Time (feat. Ariana Grande),3.15.20,Childish Gambino,2Aq78kKI9yuloJQkcbhQbU,2020-03-22,58,367293,0.621,0.0117,0.538,0.0189,0.583,0.311,-9.307,0.0401,85.977,10,4,energetic
Light,Light,San Holo,6jq6rcOikCZAmjliAgAmfT,2017-02-10,67,239853,0.57,0.0857,0.763,2.49e-06,0.0932,0.43,-4.137,0.0573,150.088,1,4,energetic
Higher Ground (feat. Naomi Wild),Higher Ground,ODESZA,7D0t8BHJxakSnO6EVBglc4,2017-07-11,47,215130,0.629,0.0865,0.852,0.0215,0.263,0.415,-5.094,0.0521,104.997,1,4,energetic
When I'm With Him,Us,Empress Of,4vBlxgG7iM8WwjLMHKpNkm,2018-10-19,47,193946,0.779,0.301,0.846,8.83e-06,0.0623,0.757,-5.68,0.0345,116.014,1,4,energetic
Swimming Pool,Swimming Pool,Millie Turner,1yO91Oyey81Sjp5kb9O1dw,2019-06-21,42,223853,0.739,0.225,0.719,2.71e-06,0.101,0.51,-7.189,0.0456,119.975,9,4,energetic
Con Altura,Con Altura,ROSALÍA,2qG5sZ7Si6sdK74qLxedYM,2019-03-28,81,161626,0.882,0.39,0.689,0.00325,0.0501,0.746,-4.027,0.124,97.963,6,4,energetic
Dollar,Dollar,Electric Guest,6dXVbkS1t7jQs3maRSM9pW,2019-07-15,0,208746,0.799,0.47,0.58,0.000183,0.154,0.601,-8.152,0.0891,95.039,0,4,energetic
Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,0d2iYfpKoM0QCKvcLCkBao,2018-07-12,81,173799,0.56,0.555,0.68,0,0.116,0.319,-7.648,0.321,89.391,6,4,energetic
Like the Others Do,Awkward,Shahrae,7eWLcBy5NHeMs4sVNBPNkS,2019-08-16,0,192000,0.538,0.268,0.502,0.00162,0.197,0.0684,-9.543,0.049,190.079,9,4,energetic
Everything Goes (Wow),Don't Feed The Pop Monster,Broods,5p4a4kv36kHEIBLMEllAF2,2019-02-01,42,204111,0.566,0.125,0.829,0.00345,0.281,0.213,-4.3,0.0398,92.991,7,4,energetic
CHANCES,NOTHIN LIKE U / CHANCES,KAYTRANADA,439X8jGytErRiPnaoUJHju,2018-11-30,69,218200,0.835,0.204,0.527,0.000423,0.283,0.611,-7.272,0.128,106.003,7,4,energetic
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,7Feaw9WAEREY0DUOSXJLOM,2019-04-25,79,163804,0.661,0.179,0.723,1.23e-05,0.14,0.316,-6.976,0.0566,113.778,5,4,energetic
Cool,Cool,Jonas Brothers,3QmolSZqjjLksTUvZJ6pPS,2019-04-05,3,167120,0.681,0.0105,0.603,0,0.159,0.643,-5.533,0.0458,79.007,0,4,energetic
Meant to Be (feat. Florida Georgia Line),Expectations,Bebe Rexha,4e4fqjx0Izh4svvTef1z7e,2018-06-22,72,164205,0.642,0.0476,0.772,0,0.0646,0.589,-6.61,0.0848,153.995,10,4,energetic
Show Me,Show Me,Akacia,10myPNOGfqlAmkKRc3L1d9,2017-08-18,0,195921,0.646,0.818,0.35,0.014,0.1,0.281,-9.859,0.343,196.015,5,4,energetic
Dissolve,Thousand Peaces,Absofacto,7pBrj5rt4SSxXwFKOyZfHR,2017-11-03,74,224660,0.688,0.23,0.582,0.000157,0.0663,0.872,-10.668,0.0542,85.486,6,4,energetic
Goodie Bag,Goodie Bag,Still Woozy,297rZsBEjFw9d0Gl3iBLnd,2017-11-05,0,146390,0.701,0.82,0.529,0.00113,0.249,0.577,-12.242,0.147,138.216,7,4,energetic
Truth Hurts,Truth Hurts,Lizzo,5Qel1sTrU4LM8HlJSPT2jd,2017-09-19,0,173325,0.715,0.11,0.624,0,0.123,0.412,-3.046,0.114,158.087,4,4,energetic
Slide (feat. Frank Ocean & Migos),Funk Wav Bounces Vol.1,Calvin Harris,7tr2za8SQg2CI8EDgrdtNl,2017-06-30,69,230813,0.736,0.498,0.795,1.21e-06,0.254,0.511,-3.299,0.0545,104.066,1,4,energetic
Mi Gente,Mi Gente,J Balvin,4ipnJyDU3Lq15qBAYNqlqK,2017-06-30,73,189440,0.774,0.0179,0.687,1.17e-05,0.128,0.308,-4.818,0.0584,104.959,11,4,energetic
In My Feelings,Scorpion,Drake,0bAkKNCQfWkexHFn7fIKns,2018-06-29,2,217933,0.735,0.00623,0.482,0.0144,0.448,0.315,-9.445,0.139,181.995,8,4,energetic
That's What I Like,24K Magic,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,2016-11-17,84,206693,0.853,0.013,0.56,0,0.0944,0.86,-4.961,0.0406,134.066,1,4,energetic
Instant Crush (feat. Julian Casablancas),Random Access Memories,Daft Punk,2cGxRwrMyEAp8dEbuZaVv6,2013-05-17,77,337560,0.775,0.0422,0.585,0.619,0.077,0.518,-9.516,0.0271,109.942,10,4,energetic
Thru These Tears,Thru These Tears,LANY,4gB61mP4tNChn4LgfquMhi,2018-07-17,1,204515,0.711,0.154,0.517,0,0.149,0.294,-7.695,0.0391,119.945,11,4,energetic
"fuck, i'm lonely (with Anne-Marie)",~how i'm feeling~,Lauv,09PGubKAMryhOWv1LHpCYz,2020-03-06,80,198973,0.806,0.482,0.558,0,0.0618,0.678,-6.46,0.0683,95.016,9,4,energetic
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),Trolls,1WkMMavIMc4JZ8cfMmxHkI,2016-09-23,75,237546,0.669,0.0106,0.832,0,0.0968,0.7,-5.72,0.0682,113.035,0,4,energetic
Natural Blues,Play & Play: The B Sides,Moby,4qUVntQ46fmejnJDlRlJpw,1999-05-17,50,253760,0.681,0.046,0.653,0.0513,0.276,0.656,-7.891,0.0328,107.988,3,4,energetic
On Hold - Jamie xx Remix,On Hold (Jamie xx Remix),The xx,0iALOYqXaVoluUIsSyDAny,2017-09-13,46,371533,0.759,0.302,0.909,0.842,0.0998,0.47,-7.85,0.0373,128.189,0,4,energetic
So Good to Me - Radio Edit,So Good to Me (Radio Edit),Chris Malinchak,3fDrZa4ksxA5lgi0utGu6k,2013-11-19,50,226120,0.72,0.148,0.469,0.0807,0.0765,0.369,-12.633,0.0394,121.028,11,4,energetic
Old Town Road (feat. Billy Ray Cyrus) - Remix,Old Town Road,Lil Nas X,6u7jPi22kF8CTQ3rb9DHE7,2019-04-05,11,157066,0.878,0.0533,0.619,0,0.113,0.639,-5.56,0.102,136.041,6,4,energetic
Cross Me (feat. Chance the Rapper & PnB Rock),Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,543bCW2ruMPmxUBWirQ3MR,2019-05-24,72,206186,0.746,0.214,0.787,0,0.0669,0.607,-6.373,0.12,95.005,4,4,energetic
Shooting Stars,Bag Raiders (Deluxe),Bag Raiders,0UeYCHOETPfai02uskjJ3x,2011-01-01,73,235813,0.636,0.0893,0.72,0.0178,0.0868,0.425,-6.195,0.0432,124.944,11,4,energetic
The Middle,The Middle,Zedd,09IStsImFySgyp0pIQdqAc,2018-01-23,84,184732,0.753,0.171,0.657,0,0.112,0.437,-3.061,0.0449,107.01,7,4,energetic
Mine,COSMIC,Bazzi,7uzmGiiJyRfuViKKK3lVmR,2018-04-12,80,131064,0.71,0.0161,0.789,2.77e-06,0.451,0.717,-3.874,0.0722,142.929,4,4,energetic
Lose Yourself to Dance (feat. Pharrell Williams),Random Access Memories,Daft Punk,5CMjjywI0eZMixPeqNd75R,2013-05-17,72,353893,0.832,0.0839,0.659,0.00114,0.0753,0.674,-7.828,0.057,100.163,10,4,energetic
One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,7ef4DlsgrMEH11cDZd32M6,2018-04-06,84,214846,0.791,0.037,0.862,2.19e-05,0.0814,0.592,-3.24,0.11,123.994,9,4,energetic
passionfruit,EP2,Yaeji,7lW2HbFRh65PMz82J7mPnb,2017-11-03,1,274728,0.605,0.611,0.443,0.0917,0.111,0.196,-13.171,0.0351,111.87,8,4,energetic
Ipanema,Ipanema,Still Woozy,1yoOiFrd7KHnUPun8BSBxl,2019-05-02,0,127044,0.751,0.216,0.473,0.0774,0.267,0.868,-11.458,0.199,147.437,1,4,energetic
Across The Room (feat. Leon Bridges),A Moment Apart,ODESZA,4YaNLEPw3MrIgkGOkBrAh2,2017-09-08,66,283537,0.566,0.0155,0.587,2.05e-05,0.111,0.246,-5.96,0.0308,82.046,6,4,energetic
Vanille fraise,Vanille fraise,L'Impératrice,7nZ9CzhiFRPhOQCn7eDSnn,2015,65,238183,0.767,0.0399,0.547,0.485,0.0949,0.66,-11.458,0.0474,103.03,7,4,energetic
Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,023OVLNzXhX0j7CxswUt6D,2015-10-16,66,180560,0.78,0.141,0.68,1.2e-05,0.138,0.594,-6.081,0.0305,118.026,4,4,energetic
Can't Feel My Face,Beauty Behind The Madness,The Weeknd,22VdIZQfgXJea34mQxlt81,2015-08-28,81,213520,0.705,0.113,0.769,0,0.105,0.583,-5.526,0.0425,107.949,9,4,energetic
Classic (feat. POWERS),Classic (feat. POWERS),The Knocks,42UaTVeWaNaME7ttu61ykG,2014-08-12,53,248516,0.63,0.00474,0.942,0.000744,0.326,0.543,-3.195,0.0485,101.996,2,4,energetic
Paper Cut,Paper Cut,Sophie Simmons,4gSEZ8dkB4GrrIowsib0l9,2018-06-22,48,188857,0.92,0.459,0.647,0.00855,0.0766,0.259,-8.553,0.119,105.011,0,4,energetic
Composure,Composure,Argonaut & Wasp,3Qfj2BgymJSXY4zDrBCo3g,2019-04-17,0,184800,0.671,0.00969,0.611,0.431,0.1,0.378,-8.453,0.0328,116.934,10,4,energetic
DYSFUNCTIONAL,DYSFUNCTIONAL,KAYTRANADA,60y3oBiHHIlOzUFZRWP6Ak,2019-04-10,60,240757,0.808,0.00113,0.805,0.0585,0.193,0.886,-3.392,0.103,107.965,1,4,energetic
Shine A Light - Flight Facilities Remix,Shine A Light,The C90s,68yqiuPVxrT9OySWFDwDDd,2010-11-05,53,349962,0.686,0.0149,0.671,0.457,0.074,0.814,-10.185,0.0475,104.995,0,4,energetic
Ultimatum - Edit,Ultimatum,Disclosure,0slkzFvyBWcwnjEEDtYE5E,2018-05-17,55,213381,0.838,0.303,0.706,0.863,0.0712,0.776,-7.626,0.067,118.017,7,4,energetic
Lie,Lie,Shallou,2kbqbzvtneTypTMVaONXqL,2018-01-25,0,215445,0.655,0.295,0.427,0.00108,0.0788,0.224,-11.684,0.0799,107.992,2,4,energetic
Ruin My Life,Ruin My Life,Zara Larsson,5tAa8Uaqr4VvA3693mbIhU,2018-10-18,79,190931,0.665,0.423,0.699,0,0.0969,0.585,-5.265,0.0578,124.896,11,4,energetic
I Miss Myself (with HRVY),I Miss Myself (with HRVY),NOTD,5YkmS18BehACOhIIeUqe6l,2019-05-03,67,191611,0.72,0.0856,0.864,0,0.16,0.659,-3.249,0.208,96.048,0,4,energetic
NUMB,NUMB,Hayden James,1jJtDLctkzilPae8saJe37,2017-10-06,0,217296,0.589,0.203,0.573,0,0.0926,0.429,-7.126,0.0494,147.909,10,4,energetic
All The Stars (with SZA),Black Panther The Album Music From And Inspired By,Kendrick Lamar,3GCdLUSnKSMJhs4Tj6CV3s,2018-02-09,82,232186,0.698,0.0605,0.633,0.000194,0.0926,0.552,-4.946,0.0597,96.924,8,4,energetic
New York New York,Rebirth of Cool,DJ Cam Quartet,37BBX9CvlsnsnBljTrga2U,2013-01-07,39,258413,0.827,0.268,0.553,0.929,0.107,0.637,-9.175,0.0465,105.03,1,4,chill
Rebirth of Cool,Rebirth of Cool,DJ Cam Quartet,4aNsaULjrRRMUPXP9IcDEa,2013-01-07,53,299693,0.844,0.0611,0.533,0.746,0.09,0.619,-7.107,0.0644,92.004,1,4,chill
Natural Green,Colors of Jazz,Blazo,0nsTReOZDuzGlOtaB3AHiB,2011-06-18,48,143520,0.702,0.0499,0.646,0.447,0.178,0.713,-6.846,0.0298,94.084,1,4,chill
Saint Germain,Rebirth of Cool,DJ Cam Quartet,0L0r77dd3DVURcqGIKIZAw,2013-01-07,43,217426,0.791,0.117,0.37,0.878,0.0982,0.699,-10.332,0.134,169.93,11,4,chill
Where Angels Fear To Tread,Where Angels Fear To Tread,Disclosure,4vgXDV9qcqnwMQkdyGLSpL,2018-08-21,0,225906,0.679,0.23,0.735,0.602,0.148,0.603,-6.218,0.136,107.998,2,4,chill
Hanoï café,Origami,Bleu Toucan,3BBrd1T2R2m1GzX9dj5ify,2016-06-03,0,194082,0.568,0.263,0.754,0.0104,0.219,0.5,-7.402,0.0406,172.005,2,4,chill
California,California,The Lagoons,35QAUfIbfIXT3p3cWhaKxZ,2016-08-02,62,261773,0.786,0.276,0.686,0.668,0.0416,0.542,-7.18,0.0289,119.997,4,4,chill
Who's Got You Singing Again,Who's Got You Singing Again,PREP,6zeS1N6ls8cG4TMablZtFu,2016-09-14,59,264204,0.83,0.532,0.501,0.0013,0.0985,0.481,-6.223,0.0308,117.999,0,4,chill
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,3KkXRkHbMCARz0aVfEt68P,2018-12-14,87,158040,0.76,0.556,0.479,0,0.0703,0.913,-5.574,0.0466,89.911,2,4,chill
Tal Uno,Singles,Barrie,1SMy8nZiTlkVY3tj3usPPc,2018-10-12,23,267274,0.533,0.0606,0.623,0.897,0.295,0.421,-8.829,0.0258,109.994,11,4,chill
Calypso,Calypso,Jackson Lundy,6ES1G1anjmjDdQsPzlFaXz,2017-03-17,50,244459,0.603,0.872,0.374,0.000981,0.107,0.242,-13.626,0.202,84.294,8,4,chill
controlla,rainy evening ep,Idealism,7rm0dHohIn2Mnvp02CW9Ss,2017-08-31,0,108000,0.788,0.54,0.446,0.694,0.273,0.545,-9.812,0.0693,80.033,6,4,chill
